country_code,year,ln_underval
BTN,2004,0.4552903589895674
BTN,2005,0.304452969443354
BTN,2006,0.2259468327880283
BTN,2007,-0.01489657056344762
BTN,2008,0.06302309213234225
BTN,2009,0.15791929107889557
BTN,2010,0.08106620537015052
BTN,2011,0.030960702283330033
BTN,2012,0.11153751595897043
BTN,2013,-0.02358352175342282
BTN,2014,0.029988560675470843
BTN,2015,0.11804974243397282
BTN,2016,0.15855115902721773
BTN,2017,0.0986531237993058
BTN,2018,0.10244030754508615
BTN,2019,0.13811740696839725
BTN,2020,0.19161697254300125
BTN,2021,0.12475139688557135
BTN,2022,0.05694692461976891
BTN,2023,0.08730947130440025
BWA,1960,0.7464444628360605
BWA,1961,0.7652483994577548
BWA,1962,0.8100540242903091
BWA,1963,0.803147195721944
BWA,1964,0.7909297456624398
BWA,1965,0.6598751045985198
BWA,1966,0.6653978901723707
BWA,1967,0.7756408401197381
BWA,1968,0.796356664991841
BWA,1969,0.6075173329557613
BWA,1970,0.5629527874369449
BWA,1971,0.5682914687287199
BWA,1972,0.5827060824568577
BWA,1973,0.4139944715915693
BWA,1974,0.13993516353315072
BWA,1975,0.11385550279426315
BWA,1976,0.17235302403399122
BWA,1977,0.050969772579038564
BWA,1978,-0.010631216242892094
BWA,1979,-0.15126345140350606
BWA,1980,-0.4070221472242903
BWA,1981,-0.4025992460364507
BWA,1982,-0.20009144858861982
BWA,1983,-0.09941613325081144
BWA,1984,0.10883921839189359
BWA,1985,0.4453193480534998
BWA,1986,0.26095041886312886
BWA,1987,0.03990220182523485
BWA,1988,0.02190644902054517
BWA,1989,-0.22064337674580292
BWA,1990,-0.35617704739586586
BWA,1991,-0.31288960961353385
BWA,1992,-0.30829546582534606
BWA,1993,-0.2823340607168634
BWA,1994,-0.28693202107900984
BWA,1995,-0.3003033117652283
BWA,1996,-0.1747970088709796
BWA,1997,-0.12372200797399313
BWA,1998,-0.04533228083112073
BWA,1999,-0.05659994069479102
BWA,2000,-0.03289686615724552
BWA,2001,0.008215001723237192
BWA,2002,0.20418541164297088
BWA,2003,-0.12766736720573668
BWA,2004,-0.23869848610727495
BWA,2005,-0.18380122375197905
BWA,2006,-0.1882252262248485
BWA,2007,-0.19454896402878452
BWA,2008,0.059405596144374906
BWA,2009,-0.13076024280660348
BWA,2010,-0.2781087052198219
BWA,2011,-0.3616632400395632
BWA,2012,-0.3775368448024543
BWA,2013,-0.4034241161057619
BWA,2014,-0.3545743172971427
BWA,2015,-0.25433730918530184
BWA,2016,-0.2411442092175533
BWA,2017,-0.2778491855077314
BWA,2018,-0.35766350990819984
BWA,2019,-0.3009905424050038
BWA,2020,-0.28515609077305026
BWA,2021,-0.39226568067625867
BWA,2022,-0.41424712711348644
BWA,2023,-0.3179889191776748
CAF,1960,0.9598096563888119
CAF,1961,0.9601174141461382
CAF,1962,0.9499015018277797
CAF,1963,0.8362425582849773
CAF,1964,0.7918543836112928
CAF,1965,0.7443964160078698
CAF,1966,0.6957911113884114
CAF,1967,0.6420114888628887
CAF,1968,0.6494874724414752
CAF,1969,0.6699986117740575
CAF,1970,0.7140637747672838
CAF,1971,0.6045210234123304
CAF,1972,0.4224174294044598
CAF,1973,0.3756143430443035
CAF,1974,0.2271458238338484
CAF,1975,-0.08878501418011098
CAF,1976,-0.2699750704550208
CAF,1977,-0.3271591203182471
CAF,1978,-0.4873741186082041
CAF,1979,-0.6493652963221554
CAF,1980,-0.8684700046953742
CAF,1981,-0.5703061985790163
CAF,1982,-0.49749105077676714
CAF,1983,-0.43898043836601164
CAF,1984,-0.31079037186889
CAF,1985,-0.2778018273548166
CAF,1986,-0.5590871982758863
CAF,1987,-0.7170364448634662
CAF,1988,-0.7092880238617771
CAF,1989,-0.6229850830406236
CAF,1990,-0.7991518051691991
CAF,1991,-0.7815648781289815
CAF,1992,-0.8518240374161601
CAF,1993,-0.7816145012078682
CAF,1994,-0.15424152496548693
CAF,1995,-0.395703766210193
CAF,1996,-0.48206421260902976
CAF,1997,-0.35692543486759387
CAF,1998,-0.3359086698421241
CAF,1999,-0.38640851425294587
CAF,2000,-0.266113431259019
CAF,2001,-0.26626883152108105
CAF,2002,-0.3334133912316364
CAF,2003,-0.5292572947167788
CAF,2004,-0.606959916417305
CAF,2005,-0.6361494335178735
CAF,2006,-0.6638841516115395
CAF,2007,-0.7334309197810459
CAF,2008,-0.8532844421718617
CAF,2009,-0.7767240432455539
CAF,2010,-0.7555910526070558
CAF,2011,-0.8615462621478487
CAF,2012,-0.7842446255642056
CAF,2013,-0.8344438283975083
CAF,2014,-1.0407783277577403
CAF,2015,-0.8023643845266905
CAF,2016,-0.8044808275544557
CAF,2017,-0.8902301716783582
CAF,2018,-0.9130904703079917
CAF,2019,-0.822569539099842
CAF,2020,-0.7829216271669899
CAF,2021,-0.8341136935845221
CAF,2022,-0.78712070279578
CAF,2023,-0.9126188330546045
CAN,1950,1.128774983687834
CAN,1951,0.9786779321795656
CAN,1952,0.8848968512620807
CAN,1953,0.895464872042605
CAN,1954,0.8675337857422045
CAN,1955,0.8709729485158051
CAN,1956,0.8368735186411207
CAN,1957,0.7837442758548436
CAN,1958,0.789257756637241
CAN,1959,0.7610863494331832
CAN,1960,0.7485630980001519
CAN,1961,0.7996138411092277
CAN,1962,0.8475140987703094
CAN,1963,0.845687325878639
CAN,1964,0.8292280366673841
CAN,1965,0.7983680573070713
CAN,1966,0.7630312016220515
CAN,1967,0.7253973559536229
CAN,1968,0.6973877061882952
CAN,1969,0.6566528535052547
CAN,1970,0.5825587638741525
CAN,1971,0.518563568938627
CAN,1972,0.4522498418350005
CAN,1973,0.38763030687153477
CAN,1974,0.22469917918368187
CAN,1975,0.16012679137612063
CAN,1976,0.04800565883183028
CAN,1977,0.05444291454129724
CAN,1978,0.06556104843419419
CAN,1979,0.010775957699423966
CAN,1980,-0.09121137621191355
CAN,1981,-0.16829808885137976
CAN,1982,-0.22488077738599732
CAN,1983,-0.26791790886415123
CAN,1984,-0.2353947998157343
CAN,1985,-0.21041028921041005
CAN,1986,-0.2395262221631803
CAN,1987,-0.3018312124432194
CAN,1988,-0.40792059385581236
CAN,1989,-0.47065043447060895
CAN,1990,-0.5224458399503424
CAN,1991,-0.5903987273264792
CAN,1992,-0.5279711684726881
CAN,1993,-0.48951204012366223
CAN,1994,-0.4374852801524165
CAN,1995,-0.43336709003396645
CAN,1996,-0.45032068491387145
CAN,1997,-0.4389279122944566
CAN,1998,-0.3797385410084253
CAN,1999,-0.36902928148712966
CAN,2000,-0.38468142489983803
CAN,2001,-0.3813869278808495
CAN,2002,-0.39394890387346726
CAN,2003,-0.5187988964159753
CAN,2004,-0.6079358042588174
CAN,2005,-0.6770522045526104
CAN,2006,-0.7786829800074575
CAN,2007,-0.8657087809182776
CAN,2008,-0.888257654368648
CAN,2009,-0.866964553226794
CAN,2010,-0.9611486817511977
CAN,2011,-0.9989060477848599
CAN,2012,-1.0191767790431592
CAN,2013,-1.005327963736784
CAN,2014,-0.9361202336336677
CAN,2015,-0.819552713932121
CAN,2016,-0.7842914394525935
CAN,2017,-0.8068602164364584
CAN,2018,-0.8266186116088847
CAN,2019,-0.8422906624977489
CAN,2020,-0.8406130749061513
CAN,2021,-0.9452750778280241
CAN,2022,-0.9712553233761282
CAN,2023,-0.9621078533835035
CHE,1950,1.6641234180300404
CHE,1951,1.6668741554808113
CHE,1952,1.6214072011407186
CHE,1953,1.6204908645035998
CHE,1954,1.6290258275255276
CHE,1955,1.6287819717118206
CHE,1956,1.632671112478478
CHE,1957,1.609585602864493
CHE,1958,1.5471175998647724
CHE,1959,1.5664735356907207
CHE,1960,1.5393921878496164
CHE,1961,1.511181039884505
CHE,1962,1.4708035544904243
CHE,1963,1.4255404936508909
CHE,1964,1.3853586062410712
CHE,1965,1.346023132827459
CHE,1966,1.3043441344271975
CHE,1967,1.271442984475164
CHE,1968,1.2495753479367788
CHE,1969,1.2323110081885902
CHE,1970,1.1345315121794792
CHE,1971,1.000127181776346
CHE,1972,0.8351481298578429
CHE,1973,0.5699129173774398
CHE,1974,0.43550458857138374
CHE,1975,0.20271210945502038
CHE,1976,0.14945508477034664
CHE,1977,0.10464334475581927
CHE,1978,-0.2109281561316444
CHE,1979,-0.2962922189567736
CHE,1980,-0.3239257663800019
CHE,1981,-0.23571858339535257
CHE,1982,-0.26073779141064213
CHE,1983,-0.24697110683787638
CHE,1984,-0.18272453532587174
CHE,1985,-0.1605044851953944
CHE,1986,-0.47197982976418473
CHE,1987,-0.6825634212095308
CHE,1988,-0.7362365013129444
CHE,1989,-0.6438956065981789
CHE,1990,-0.8370123253173952
CHE,1991,-0.8532655490936742
CHE,1992,-0.8920608076538792
CHE,1993,-0.8539762347362438
CHE,1994,-0.9247326911139369
CHE,1995,-1.0723398918708664
CHE,1996,-1.02417104764536
CHE,1997,-0.8260818536067521
CHE,1998,-0.801703998758195
CHE,1999,-0.7635835537432778
CHE,2000,-0.6728853427992573
CHE,2001,-0.6959911503959326
CHE,2002,-0.7581206883407065
CHE,2003,-0.9182753639987877
CHE,2004,-0.9934821521125498
CHE,2005,-0.9725898294370758
CHE,2006,-0.9454546451448596
CHE,2007,-0.9495148748113249
CHE,2008,-1.0371374129939293
CHE,2009,-1.014141540491468
CHE,2010,-1.0631100840970118
CHE,2011,-1.1023964509018165
CHE,2012,-1.0203579479792138
CHE,2013,-1.070244170929632
CHE,2014,-1.0827894202156851
CHE,2015,-0.9910557565358449
CHE,2016,-0.9471246138242362
CHE,2017,-0.9424063393090272
CHE,2018,-0.9707411799197918
CHE,2019,-0.9050493340246515
CHE,2020,-0.9512501802745251
CHE,2021,-0.9532933665234365
CHE,2022,-0.9135802533417259
CHE,2023,-1.0063852431994866
CHL,1951,0.9193872410756696
CHL,1952,0.8406297936900697
CHL,1953,0.7062886435249667
CHL,1954,0.5503670163808128
CHL,1955,0.5108318353128722
CHL,1956,0.7356937694837695
CHL,1957,0.969292383860217
CHL,1958,1.0432585159503096
CHL,1959,1.033710213909228
CHL,1960,0.9999595510055694
CHL,1961,0.7377313629425535
CHL,1962,0.8287872331353674
CHL,1963,0.8948746544812334
CHL,1964,0.9119271475853334
CHL,1965,0.8661926631818568
CHL,1966,0.8298757685254508
CHL,1967,0.9013579942153613
CHL,1968,0.9169443296138415
CHL,1969,0.8351273195677233
CHL,1970,0.7546395857108041
CHL,1971,0.7153168259614777
CHL,1972,0.6337759291880551
CHL,1973,0.2349408482786155
CHL,1974,0.207143029025306
CHL,1975,0.7630655865770344
CHL,1976,0.5006225176140064
CHL,1977,0.2926452782015272
CHL,1978,0.2338086852535597
CHL,1979,0.026193392012159755
CHL,1980,-0.19447518177089052
CHL,1981,-0.3205048752503252
CHL,1982,-0.14867220614846288
CHL,1983,0.006647573869942525
CHL,1984,0.05109908909894667
CHL,1985,0.17948215085391195
CHL,1986,0.0523803283387112
CHL,1987,-0.01552301878837059
CHL,1988,-0.0545402473590586
CHL,1989,-0.07818534945480904
CHL,1990,-0.15263311225302778
CHL,1991,-0.18983580851420712
CHL,1992,-0.2275107441290114
CHL,1993,-0.21580771612309113
CHL,1994,-0.2390931371574343
CHL,1995,-0.32057959255044655
CHL,1996,-0.3084099960627008
CHL,1997,-0.371110808250243
CHL,1998,-0.33712563140331975
CHL,1999,-0.30043008632923607
CHL,2000,-0.29054270420455497
CHL,2001,-0.2055346159107514
CHL,2002,-0.18116413744724857
CHL,2003,-0.2127839180258544
CHL,2004,-0.35973464073179673
CHL,2005,-0.4563421363869036
CHL,2006,-0.4931686978469899
CHL,2007,-0.518237881293315
CHL,2008,-0.5832069591570997
CHL,2009,-0.5215860035655707
CHL,2010,-0.5968364152339262
CHL,2011,-0.6235849741955602
CHL,2012,-0.6152732287652815
CHL,2013,-0.6349640465283576
CHL,2014,-0.5445963153255505
CHL,2015,-0.4749346375969502
CHL,2016,-0.5076849490967731
CHL,2017,-0.5638688797156353
CHL,2018,-0.5969110959737619
CHL,2019,-0.5295850001732237
CHL,2020,-0.4900883461570661
CHL,2021,-0.6301413042212871
CHL,2022,-0.5724118431717338
CHL,2023,-0.6747367381571168
CHN,1952,0.3623246736184871
CHN,1953,0.25350872021168236
CHN,1954,0.23384002490946032
CHN,1955,0.23864291220649858
CHN,1956,0.2228188552357211
CHN,1957,0.23652753029627704
CHN,1958,0.16876817597023108
CHN,1959,0.09368320863584834
CHN,1960,0.06657044321184236
CHN,1961,0.03567299924230527
CHN,1962,0.09523956361157992
CHN,1963,0.10488760890837256
CHN,1964,0.07244544221304428
CHN,1965,0.04383655631167582
CHN,1966,0.049877361999451475
CHN,1967,0.07061129633796481
CHN,1968,0.06070088264180695
CHN,1969,0.054960456352545206
CHN,1970,0.02389535972830603
CHN,1971,0.031187071504493735
CHN,1972,-0.0612556884084452
CHN,1973,-0.17656286699038537
CHN,1974,-0.17784864026645897
CHN,1975,-0.22431865759042258
CHN,1976,-0.19412573644639353
CHN,1977,-0.235550361082145
CHN,1978,-0.31954905136938594
CHN,1979,-0.44376333733025786
CHN,1980,-0.5212425972607313
CHN,1981,-0.4340144606015377
CHN,1982,-0.327235239630298
CHN,1983,-0.28042728669105244
CHN,1984,-0.12749637540484016
CHN,1985,0.05778438873342684
CHN,1986,0.161463689201097
CHN,1987,0.1707326812911092
CHN,1988,0.05376951825863108
CHN,1989,-0.026274712375750076
CHN,1990,0.14959223977787195
CHN,1991,0.2166879785835396
CHN,1992,0.20163456850651507
CHN,1993,0.1199025918997807
CHN,1994,0.32509028290839903
CHN,1995,0.15511981160775212
CHN,1996,0.10109132569247636
CHN,1997,0.07788995158032996
CHN,1998,0.10527145366666502
CHN,1999,0.152208736198586
CHN,2000,0.16507728503508123
CHN,2001,0.17429633765671793
CHN,2002,0.18991967027789602
CHN,2003,0.18276740736018682
CHN,2004,0.14274848831851106
CHN,2005,0.1551775890028062
CHN,2006,0.055123733264109465
CHN,2007,-0.08987338741670614
CHN,2008,-0.2658946576723793
CHN,2009,-0.2833393506789319
CHN,2010,-0.33993675793707945
CHN,2011,-0.46099977652499713
CHN,2012,-0.4949730451089027
CHN,2013,-0.5863981349069914
CHN,2014,-0.6168095068218843
CHN,2015,-0.6201157312787873
CHN,2016,-0.5866820759746463
CHN,2017,-0.6114037434678128
CHN,2018,-0.6544262123132485
CHN,2019,-0.6037042202998059
CHN,2020,-0.6109709494076612
CHN,2021,-0.684961477981983
CHN,2022,-0.6448547367915939
CHN,2023,-0.5929715067954981
CIV,1960,0.8547399331312171
CIV,1961,0.7860343959570184
CIV,1962,0.8032285095319955
CIV,1963,0.7983882103615341
CIV,1964,0.7826866519783304
CIV,1965,0.7185286287818593
CIV,1966,0.7466023115124831
CIV,1967,0.7433327947081085
CIV,1968,0.7255812958030221
CIV,1969,0.770840153297444
CIV,1970,0.8254573474613265
CIV,1971,0.817385431972947
CIV,1972,0.7031483754497583
CIV,1973,0.4590152019628404
CIV,1974,0.3511479032448084
CIV,1975,0.1406579045301779
CIV,1976,0.10218303967842357
CIV,1977,-0.10680808184613944
CIV,1978,-0.24334405171081808
CIV,1979,-0.3867927152158015
CIV,1980,-0.6650248955156791
CIV,1981,-0.4297665133682329
CIV,1982,-0.29557753143306376
CIV,1983,-0.17496201715840654
CIV,1984,-0.1320462158889597
CIV,1985,-0.01571612559453861
CIV,1986,-0.255303243800745
CIV,1987,-0.3926716093984657
CIV,1988,-0.38998135341604945
CIV,1989,-0.326932795939346
CIV,1990,-0.5323679580859065
CIV,1991,-0.48427276742246383
CIV,1992,-0.4759571824739459
CIV,1993,-0.41797051200684865
CIV,1994,-0.1397850284886566
CIV,1995,-0.28262161804200736
CIV,1996,-0.28184581093316985
CIV,1997,-0.2539019087996095
CIV,1998,-0.30600233623289474
CIV,1999,-0.31929618216974665
CIV,2000,-0.1868537790584781
CIV,2001,-0.23109526619550724
CIV,2002,-0.34566698407415797
CIV,2003,-0.45196008944216226
CIV,2004,-0.6016133914048468
CIV,2005,-0.6512158343863983
CIV,2006,-0.6396074041858439
CIV,2007,-0.7176988055541741
CIV,2008,-0.8284795290387512
CIV,2009,-0.7149718982002283
CIV,2010,-0.6714151839773534
CIV,2011,-0.6505662761392947
CIV,2012,-0.5625296953380983
CIV,2013,-0.6419495170903325
CIV,2014,-0.6394685421749068
CIV,2015,-0.4526810100766834
CIV,2016,-0.45644285579260513
CIV,2017,-0.4795129112654788
CIV,2018,-0.5185825880360325
CIV,2019,-0.43045660137471764
CIV,2020,-0.4838817898334017
CIV,2021,-0.5580588044429649
CIV,2022,-0.4718899159837394
CIV,2023,-0.5195350369988969
CMR,1960,1.0344048505345182
CMR,1961,0.922954592996406
CMR,1962,0.8592748553263485
CMR,1963,0.8787430756726387
CMR,1964,0.839570970378114
CMR,1965,0.8438190957831007
CMR,1966,0.8429168911827434
CMR,1967,0.6365297686846574
CMR,1968,0.5870157703666308
CMR,1969,0.6095700666232426
CMR,1970,0.6107980461753237
CMR,1971,0.5092675069482029
CMR,1972,0.3086667037177644
CMR,1973,0.04337441286381338
CMR,1974,-0.009181685798418826
CMR,1975,-0.24531543934143651
CMR,1976,-0.3922651824134842
CMR,1977,-0.40672973980323435
CMR,1978,-0.4304971815462526
CMR,1979,-0.647854542807512
CMR,1980,-0.7460234098660632
CMR,1981,-0.5453105908627257
CMR,1982,-0.4005457843864948
CMR,1983,-0.2904028923650501
CMR,1984,-0.14024673122852827
CMR,1985,-0.06279805158680363
CMR,1986,-0.3280418493153592
CMR,1987,-0.4501188654337487
CMR,1988,-0.466563857878048
CMR,1989,-0.4251067520665486
CMR,1990,-0.5796456648049855
CMR,1991,-0.602837015041655
